Origin,"Date Created","Play Duration Milliseconds","Artist Name","Last Played","Play Count",Genres,Artists
EDITORIAL_RADIO_STATION,20250728,10655000,N/A,1753741250403,43,"Adult Alternative, Adult Contemporary, Alternative, Arena Rock, College Rock, Contemporary R&B, Dance, Disco, East Coast Rap, Electronic, Goth Rock, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, Hip-Hop, House, Jazz, Music, New Wave, Old School Rap, Pop, Pop/Rock, Punk, R&B/Soul, Rap, Rock, Soft Rock, Soul, Soundtrack, Teen Pop, Vocal Jazz","A Flock of Seagulls, Berlin, Billy Joel, Biz Markie, Bobby McFerrin, Bonnie Tyler, Bruce Springsteen, Chicago, Cyndi Lauper, DEVO, Daryl Hall & John Oates, Eric B. & Rakim, Eurythmics, Foreigner, Frankie Goes to Hollywood, George Michael, Grandmaster Flash, Gregory Abbott, Heavy D & The Boyz, Laura Branigan, Los Lobos, Madonna, Melle Mel, Men At Work, Michael Sembello, Mr. Mister, Pet Shop Boys, Prince & The Revolution, REO Speedwagon, Run-DMC, Scorpions, Shannon, Starship, Survivor, Talk Talk, The Cult, Thomas Dolby, Tina Turner, Toto, U2, Violent Femmes, a-ha"
EDITORIAL_RADIO_STATION,20250729,3205000,N/A,1753818592256,14,"Adult Alternative, Adult Contemporary, Alternative, Arena Rock, College Rock, Contemporary R&B, Dance, Electronic, Hair Metal, Hard Rock, Heavy Metal, Music, New Wave, Pop, Pop/Rock, Psychedelic, R&B/Soul, Rock, Soft Rock, Soul","Belinda Carlisle, Bon Jovi, Dexys Midnight Runners, Duran Duran, Echo & The Bunnymen, Harold Faltermeyer, Huey Lewis and the News, Paul Simon, Phil Collins, Spandau Ballet, The Gap Band, The Outfield, The Pointer Sisters, Whitney Houston"
EDITORIAL_RADIO_STATION,20250731,5137000,N/A,1754000655434,21,"Adult Contemporary, Alternative, Arena Rock, Blues, British Invasion, Country Blues, Dance, Electronic, Hair Metal, Hard Rock, Heavy Metal, Hip Hop/Rap, Music, New Wave, Old School Rap, Pop, Pop/Rock, Psychedelic, Punk, R&B/Soul, Rock, Rock & Roll, Soft Rock, Soul, Soundtrack, Techno","Afrika Bambaataa, Blondie, Def Leppard, Doug E. Fresh, Falco, Fine Young Cannibals, Huey Lewis and the News, Kate Bush, Men At Work, Michael Jackson, Paula Abdul, Pink Floyd, Poison, Prince, Public Enemy, Slick Rick, Steve Winwood, Stevie Nicks, The Bangles, The Clash, The J. Geils Band, The Soulsonic Force, Toni Basil"
"ARTIST_SHUFFLE_RADIO_STATION",20240804,350471,N/A,1722793669318,2,"Hard Rock, Heavy Metal, Music, Rock","From Ashes to New"
"ARTIST_SHUFFLE_RADIO_STATION",20240805,1559532,N/A,1722864293530,8,"Adult Alternative, Adult Contemporary, Alternative, Country, Dance, Electronic, Hard Rock, Heavy Metal, Music, New Wave, Pop, Pop/Rock, Rock, Singer/Songwriter","Cyndi Lauper, From Ashes to New"
"ARTIST_SHUFFLE_RADIO_STATION",20240806,439648,N/A,1722935877967,3,"Hard Rock, Heavy Metal, Music, Rock","Bad Omens, From Ashes to New"
"ARTIST_SHUFFLE_RADIO_STATION",20240807,515097,N/A,1723050911723,3,"Alternative, Heavy Metal, Music, New Wave, Pop, Pop/Rock, Rock","Bad Omens, Cyndi Lauper"
"ARTIST_SHUFFLE_RADIO_STATION",20240808,1584082,N/A,1723145750201,8,"Heavy Metal, Music, Rock","Bad Omens"
"ARTIST_SHUFFLE_RADIO_STATION",20240810,861751,N/A,1723314138030,6,"Heavy Metal, Music, Rock","Bad Omens"
"ARTIST_SHUFFLE_RADIO_STATION",20240811,1309419,N/A,1723404600065,6,"Heavy Metal, Music, Rock","Bad Omens"
"ARTIST_SHUFFLE_RADIO_STATION",20240812,2617078,N/A,1723497919482,17,"Alternative, Country, Death Metal/Black Metal, Heavy Metal, Music, Rock","Paleface Swiss, Rivals, Rivals, The Pretty Wild"
"ARTIST_SHUFFLE_RADIO_STATION",20240813,1871278,N/A,1723576319270,11,"Country, Heavy Metal, Music, Rock","Bad Omens, The Pretty Wild"
"ARTIST_SHUFFLE_RADIO_STATION",20240814,831663,N/A,1723672920608,7,"Country, Music, Pop","Avenue Beat, The Pretty Wild"
"ARTIST_SHUFFLE_RADIO_STATION",20240816,3186521,N/A,1723829626621,17,"Alternative, Hard Rock, Music, Rock","Rivals, Sleep Theory"
"ARTIST_SHUFFLE_RADIO_STATION",20240818,691184,N/A,1724029542591,3,"Heavy Metal, Music, Rock","Bad Omens"
"ARTIST_SHUFFLE_RADIO_STATION",20240819,1069374,N/A,1724110451300,7,"Heavy Metal, Music, Rock","Bad Omens"
"ARTIST_SHUFFLE_RADIO_STATION",20240821,844000,N/A,1724284499292,3,"Adult Contemporary, Music, Pop, Pop/Rock, Soft Rock","Air Supply"
"ARTIST_SHUFFLE_RADIO_STATION",20240822,2864694,N/A,1724338397755,16,"Adult Contemporary, Alternative, Hard Rock, Music, Pop, Pop/Rock, Rock, Soft Rock","Air Supply, FRANK ZUMMO, Sorry X"
"ARTIST_SHUFFLE_RADIO_STATION",20240824,331873,N/A,1724519701824,3,"Alternative, Hip Hop/Rap, Music","Sorry X"
"ARTIST_SHUFFLE_RADIO_STATION",20240826,432294,N/A,1724634594546,3,"Alternative, Hip Hop/Rap, Music","Sorry X"
"ARTIST_SHUFFLE_RADIO_STATION",20240829,984115,N/A,1724935168448,7,"Alternative, Heavy Metal, Hip Hop/Rap, Music, Rock","Future Palace, Sorry X"
"ARTIST_SHUFFLE_RADIO_STATION",20240830,766361,N/A,1725021853953,5,"Christian & Gospel, Hard Rock, Heavy Metal, Latin, Music, Pop in Spanish, Rock","Marcos Witt, Take The Name"
"ARTIST_SHUFFLE_RADIO_STATION",20240905,691538,N/A,1725563201036,6,"Alternative, Heavy Metal, Hip Hop/Rap, Music, Rock","Diggy Graves, Ennaria, Smash Into Pieces"
"ARTIST_SHUFFLE_RADIO_STATION",20240909,192342,N/A,1725920552568,1,"Alternative, Music",Ennaria
"ARTIST_SHUFFLE_RADIO_STATION",20240918,736686,N/A,1726675024500,4,"Heavy Metal, Music, Rock","Bad Omens"
"ARTIST_SHUFFLE_RADIO_STATION",20241002,837734,N/A,1727882907007,4,"Alternative, Dance, Electronic, Hard Rock, Heavy Metal, Music, Punk, Rock","Assemblage 23, Knocked Loose"
"ARTIST_SHUFFLE_RADIO_STATION",20241005,2446318,N/A,1728139623982,8,"Dance, Electronic, Industrial, Music","Assemblage 23"
"ARTIST_SHUFFLE_RADIO_STATION",20241010,2253331,N/A,1728592507663,13,"Dance, Electronic, Industrial, Music, Rock","Apoptygma Berzerk, Assemblage 23"
"ARTIST_SHUFFLE_RADIO_STATION",20241107,955612,N/A,1731014528601,6,"Heavy Metal, Music, Rock","Bad Omens, ERRA"
"ARTIST_SHUFFLE_RADIO_STATION",20250110,973000,N/A,1736529229008,3,"Adult Alternative, Alternative, College Rock, Goth Rock, Music, New Wave, Rock","The Cure"
"ARTIST_SHUFFLE_RADIO_STATION",20250126,11062000,N/A,1737920611872,46,"Alternative, Music, Pop, World",Mecano
"ARTIST_SHUFFLE_RADIO_STATION",20250127,2972000,N/A,1737986649678,13,"Music, Pop",Mecano
"ARTIST_SHUFFLE_RADIO_STATION",20250128,887000,N/A,1738069158967,5,"Music, Pop",Mecano
"ARTIST_SHUFFLE_RADIO_STATION",20250129,5492000,N/A,1738161687892,22,"Music, Pop, Rock",Mecano
"ARTIST_SHUFFLE_RADIO_STATION",20250130,9137000,N/A,1738266279672,38,"Alternative, Music, Pop, Rock, World",Mecano
"ARTIST_SHUFFLE_RADIO_STATION",20250202,2816000,N/A,1738524895598,12,"Music, Pop",Mecano
"ARTIST_SHUFFLE_RADIO_STATION",20250204,3532000,N/A,1738684833474,15,"Music, Pop",Mecano
"ARTIST_SHUFFLE_RADIO_STATION",20250205,3217000,N/A,1738766075008,12,"Hard Rock, Music, Pop, Rock","Def Leppard"
"ARTIST_SHUFFLE_RADIO_STATION",20250211,2352000,N/A,1739287961239,10,"Arena Rock, Hair Metal, Hard Rock, Heavy Metal, Music, Pop, Pop/Rock, Rock","Mecano, Scorpions"
"ARTIST_SHUFFLE_RADIO_STATION",20250219,1574000,N/A,1739975418386,5,"Arena Rock, Hair Metal, Hard Rock, Heavy Metal, Music, Pop, Pop/Rock, Rock",Scorpions
"ARTIST_SHUFFLE_RADIO_STATION",20250220,780000,N/A,1740057979726,4,"Adult Alternative, Arena Rock, Hair Metal, Hard Rock, Heavy Metal, Music, Pop, Pop/Rock, Rock",Scorpions
"ARTIST_SHUFFLE_RADIO_STATION",20250226,1752000,N/A,1740580804753,8,"Music, Pop",Mecano
"ARTIST_SHUFFLE_RADIO_STATION",20250303,2849000,N/A,1741012414201,10,"Hard Rock, Music, Rock","Def Leppard"
"ARTIST_SHUFFLE_RADIO_STATION",20250304,1855000,N/A,1741096040657,7,"Hard Rock, Music, Rock","Def Leppard"
"ARTIST_SHUFFLE_RADIO_STATION",20250305,1034000,N/A,1741180753022,5,"Adult Alternative, Arena Rock, Hair Metal, Hard Rock, Heavy Metal, Music, Pop, Pop/Rock, Rock",Scorpions
"ARTIST_SHUFFLE_RADIO_STATION",20250306,1367000,N/A,1741298406280,7,"Alternative, Music, New Wave, Pop, Pop/Rock, Rock, Standards, Traditional Pop, Vocal, Vocal Pop","Cyndi Lauper"
"ARTIST_SHUFFLE_RADIO_STATION",20250315,2072000,N/A,1742002230986,7,"Adult Alternative, Arena Rock, Hair Metal, Hard Rock, Heavy Metal, Music, Pop, Pop/Rock, Rock",Scorpions
"ARTIST_SHUFFLE_RADIO_STATION",20250323,2617000,N/A,1742774324495,10,"Adult Alternative, Arena Rock, Hair Metal, Hard Rock, Heavy Metal, Music, Pop, Pop/Rock, Rock",Scorpions
"ARTIST_SHUFFLE_RADIO_STATION",20250324,2603000,N/A,1742776539812,10,"Adult Alternative, Alternative, Arena Rock, Grunge, Hair Metal, Hard Rock, Heavy Metal, Music, Pop, Pop/Rock, Rock","Alice In Chains, Scorpions"
"ARTIST_SHUFFLE_RADIO_STATION",20250325,2465000,N/A,1742919878892,10,"Adult Contemporary, Britpop, Dance, Europe, Music, Pop, Pop/Rock, Rock, World","Dancing DJs, Roxette"
"ARTIST_SHUFFLE_RADIO_STATION",20250405,3913000,N/A,1743864818914,17,"Adult Contemporary, Alternative, Dance, Electronic, Music, New Wave, Pop, Pop/Rock, Rock, Standards, Traditional Pop, Vocal, Vocal Pop","Cyndi Lauper"
"ARTIST_SHUFFLE_RADIO_STATION",20250406,1772000,N/A,1743957277563,8,"Adult Alternative, Arena Rock, Hair Metal, Hard Rock, Heavy Metal, Music, Pop, Pop/Rock, Rock",Scorpions
"ARTIST_SHUFFLE_RADIO_STATION",20250407,386000,N/A,1744031585778,2,"Alternative, Music, New Wave, Pop, Pop/Rock, Rock, Standards, Traditional Pop, Vocal, Vocal Pop","Cyndi Lauper"
"ARTIST_SHUFFLE_RADIO_STATION",20250410,55000,N/A,1744284224585,1,"Latin, Latin Urban, Music",Maluma
"ARTIST_SHUFFLE_RADIO_STATION",20250411,790000,N/A,1744377067625,3,"Arena Rock, Hair Metal, Hard Rock, Heavy Metal, Music, Pop, Pop/Rock, Rock",Scorpions
"ARTIST_SHUFFLE_RADIO_STATION",20250412,1396000,N/A,1744468116905,5,"Arena Rock, Hair Metal, Hard Rock, Heavy Metal, Music, Pop, Pop/Rock, Rock",Scorpions
"ARTIST_SHUFFLE_RADIO_STATION",20250413,11683000,N/A,1744574308417,23,"Children's Music, Classical, Music, Opera, Orchestral, Piano, Romantic Era, Violin","Alfred Brendel, Alvar Krieger - Bajo, Antal Doráti, Anton Dermota, Arturo Toscanini, Baltimore Symphony Orchestra, Berliner Philharmoniker, Chamber Orchestra of Europe, Chor der St. Hedwigs-Kathedrale Berlin, Claudio Abbado, Daniel Barenboim, Datty Renn - Soprano, David Zinman, Dietrich Fischer-Dieskau, Elisabeth Schwarzkopf, Elsa Cavelti, Emil Gilels, Ernst Haefliger, Ferdinand Leitner, Ferenc Fricsay, Herbert von Karajan, Hermann Scherchen, Hilary Hahn, Hilde Zadek, Hugh Rosznay - Tenor, Irmgard Seefried, Jacqueline du Pré, Josef Krips, Karel Fichter, Karl Böhm, Konstantin Scherbakov, Konstantin Scherbakov, Piano, London Symphony Orchestra, Lubov Orchestra, Lucerne Festival Choir, Maureen Forrester, Maurizio Pollini, Myriam Loney - Contralto, NBC Symphony Orchestra, Nikolaus Harnoncourt, Otto Edelmann, Paul Schoffler, Philharmonia Orchestra, Philharmonic Orchestra, Pinchas Zukerman, René Leibowitz, Royal Philharmonic Orchestra, Wiener Philharmoniker, Wilhelm Furtwängler, İdil Biret"
"ARTIST_SHUFFLE_RADIO_STATION",20250414,49000,N/A,1744634812692,1,"Arena Rock, Hair Metal, Hard Rock, Heavy Metal, Music, Rock",Scorpions
"ARTIST_SHUFFLE_RADIO_STATION",20250415,890000,N/A,1744733905097,4,"Adult Contemporary, Britpop, Europe, Music, Pop, Pop/Rock, Rock, World",Roxette
"ARTIST_SHUFFLE_RADIO_STATION",20250416,2086000,N/A,1744816744327,9,"Adult Contemporary, Britpop, Europe, Music, Pop, Pop/Rock, Rock, World",Roxette
"ARTIST_SHUFFLE_RADIO_STATION",20250417,907000,N/A,1744913375437,4,"Adult Contemporary, Britpop, Europe, Music, Pop, Pop/Rock, Rock, World",Roxette
"ARTIST_SHUFFLE_RADIO_STATION",20250418,661000,N/A,1744978033628,3,"Adult Contemporary, Britpop, Europe, Music, Pop, Pop/Rock, Rock, World",Roxette
"ARTIST_SHUFFLE_RADIO_STATION",20250422,5271000,N/A,1745337525554,24,"Adult Alternative, Adult Contemporary, Alternative, Dance, Electronic, Music, New Wave, Pop, Pop/Rock, Rock, Singer/Songwriter, Standards, Traditional Pop, Vocal, Vocal Pop","Cyndi Lauper"
"ARTIST_SHUFFLE_RADIO_STATION",20250423,2967000,N/A,1745420376964,15,"Adult Alternative, Adult Contemporary, Alternative, Country, Music, New Wave, Pop, Pop/Rock, Rock, Singer/Songwriter, Standards, Traditional Pop, Vocal, Vocal Pop","Belinda Carlisle, Cyndi Lauper, Dolly Parton"
"ARTIST_SHUFFLE_RADIO_STATION",20250427,1492000,N/A,1745788126656,2,"Classical, Music, Piano, Solo Instrumental","Berliner Philharmoniker, Ferenc Fricsay, Freddy Kempf"
"ARTIST_SHUFFLE_RADIO_STATION",20250428,248000,N/A,1745803938040,1,"Classical, Music","Czech Philharmonic, Russell Sherman, Václav Neumann"
"ARTIST_SHUFFLE_RADIO_STATION",20250502,7198273,N/A,1746215434892,26,"Adult Alternative, Alternative, Bebop, Choral, Classical, Classical Era, Electronic, Electronica, Indie Rock, Jazz, Music, Opera, Pop, Rock, Sacred","Agnes Baltsa, Alberto Lizzio, Anna Tomowa-Sintow, Berliner Philharmoniker, Catherine Wheel, Daniel Barenboim, Foo Fighters, Gabriel Lapierre, Günter von Kannen, Herbert von Karajan, Joan Rodgers, José Van Dam, Lella Cuberli, Mozart Festival Orchestra, Nancy Allen, Nellie Melba, Orpheus Chamber Orchestra, Peter Jankovic, Phyllis Pancella, Portishead, Randall Wolfgang, Renata Modron, Sir John Tomlinson, Susan Palma, Werner Krenn"
"ARTIST_SHUFFLE_RADIO_STATION",20250503,1028476,N/A,1746235397697,4,"Adult Alternative, Bebop, Electronic, Electronica, Jazz, Music, Rock",Portishead
"ARTIST_SHUFFLE_RADIO_STATION",20250504,682000,N/A,1746319286398,2,"Classical, Music, Orchestral","Amadeus Quartet, Elisabeth Schwarzkopf, Elsa Cavelti, Ernst Haefliger, Lucerne Festival Choir, Otto Edelmann, Philharmonia Orchestra, Philharmonic Orchestra, Wilhelm Furtwängler"
"ARTIST_SHUFFLE_RADIO_STATION",20250506,942000,N/A,1746575909489,4,"Adult Alternative, Alternative, Hard Rock, Heavy Metal, Music, Rock",Evanescence
"ARTIST_SHUFFLE_RADIO_STATION",20250507,7977000,N/A,1746660668344,34,"Adult Alternative, Adult Contemporary, Alternative, Britpop, Europe, Hard Rock, Heavy Metal, Music, Pop, Pop/Rock, Rock, World","Evanescence, Roxette"
"ARTIST_SHUFFLE_RADIO_STATION",20250508,7067000,N/A,1746742848450,32,"Adult Contemporary, Britpop, Dance, Europe, Music, Pop, Pop/Rock, Rock, World","Dancing DJs, Roxette"
"ARTIST_SHUFFLE_RADIO_STATION",20250509,1340000,N/A,1746797793387,7,"Adult Contemporary, Britpop, Europe, Music, Pop, Pop/Rock, Rock, World",Roxette
"ARTIST_SHUFFLE_RADIO_STATION",20250514,174000,N/A,1747239459721,1,"Electronic, Music, Pop","Voice Farm"
"ARTIST_SHUFFLE_RADIO_STATION",20250515,371727,N/A,1747271419129,2,"Electronic, Music, Pop","Voice Farm"
"ARTIST_SHUFFLE_RADIO_STATION",20250518,576000,N/A,1747602109044,3,"Music, Pop",Roxette
"ARTIST_SHUFFLE_RADIO_STATION",20250519,3480000,N/A,1747696802579,15,"Adult Contemporary, Latin, Music, Pop, Pop in Spanish","Luis Miguel, Roxette"
"ARTIST_SHUFFLE_RADIO_STATION",20250521,220000,N/A,1747833348949,1,"Music, Pop",Roxette
"ARTIST_SHUFFLE_RADIO_STATION",20250526,3577000,N/A,1748278634220,12,"Arena Rock, Hair Metal, Hard Rock, Heavy Metal, Music, Pop, Pop/Rock, Rock","Bon Jovi, Jennifer Nettles"
"ARTIST_SHUFFLE_RADIO_STATION",20250527,1485000,N/A,1748387644898,6,"Music, Pop",Roxette
"ARTIST_SHUFFLE_RADIO_STATION",20250529,609000,N/A,1748557673530,3,"Music, Pop",Roxette
"ARTIST_SHUFFLE_RADIO_STATION",20250531,259000,N/A,1748726656127,1,"Adult Alternative, Alternative, Grunge, Hard Rock, Heavy Metal, Music, Rock","Alice In Chains"
"ARTIST_SHUFFLE_RADIO_STATION",20250602,195000,N/A,1748870671136,1,"Music, Pop",Roxette
"ARTIST_SHUFFLE_RADIO_STATION",20250605,1998000,N/A,1749127657103,8,"Music, Pop",Roxette
"ARTIST_SHUFFLE_RADIO_STATION",20250606,749000,N/A,1749224757179,4,"Music, Pop",Roxette
"ARTIST_SHUFFLE_RADIO_STATION",20250607,3000000,N/A,1749308794579,12,"Music, Pop",Roxette
"ARTIST_SHUFFLE_RADIO_STATION",20250608,796000,N/A,1749395028635,4,"Dance, Music, Rock","Alice Deejay"
"ARTIST_SHUFFLE_RADIO_STATION",20250609,1095000,N/A,1749513593829,6,"Music, Pop",DNCE
"ARTIST_SHUFFLE_RADIO_STATION",20250610,54000,N/A,1749513648191,1,"Music, Pop",DNCE
"ARTIST_SHUFFLE_RADIO_STATION",20250612,2366000,N/A,1749755739712,9,"Alternative, Music, Pop","Billie Eilish, Roxette"
"ARTIST_SHUFFLE_RADIO_STATION",20250620,2957000,N/A,1750463265519,13,"Music, Pop",Roxette
"ARTIST_SHUFFLE_RADIO_STATION",20250625,1662000,N/A,1750892536078,7,"Music, Pop",Roxette
"ARTIST_SHUFFLE_RADIO_STATION",20250627,2550000,N/A,1751048790526,12,"Music, Pop",Roxette
"ARTIST_SHUFFLE_RADIO_STATION",20250628,3335000,N/A,1751130736643,8,"Classical, Music","Alicia de Larrocha, Arthur Rubinstein, Carlo Maria Giulini, Gilbert Varga, Krystian Zimerman, Lang Lang, Leon Fleisher, Los Angeles Philharmonic, Royal Philharmonic Orchestra, Sequeira Costa, The Philadelphia Orchestra, Wiener Philharmoniker, Zubin Mehta"
"ARTIST_SHUFFLE_RADIO_STATION",20250629,2828000,N/A,1751214269090,12,"Adult Alternative, Adult Contemporary, Alternative, Country, Music, New Wave, Pop, Pop/Rock, Rock, Singer/Songwriter","Cyndi Lauper"
"ARTIST_SHUFFLE_RADIO_STATION",20250630,2222000,N/A,1751289319972,10,"Latin, Music, Pop, Pop in Spanish, Regional Mexicano, South America, World","Los Temerarios"
"ARTIST_SHUFFLE_RADIO_STATION",20250701,4828000,N/A,1751407409183,20,"Music, Pop","Mecano, Roxette"
"ARTIST_SHUFFLE_RADIO_STATION",20250702,2540000,N/A,1751465795290,10,"Music, Pop",Mecano
"ARTIST_SHUFFLE_RADIO_STATION",20250703,4870806,N/A,1751579175703,21,"Alternative, Heavy Metal, Music, Pop, Rock, World","Fear of God, Mecano"
"ARTIST_SHUFFLE_RADIO_STATION",20250704,3880586,N/A,1751636003445,20,"Heavy Metal, Music, Pop, Rock","Fear of God, Mecano"
"ARTIST_SHUFFLE_RADIO_STATION",20250706,2189000,N/A,1751824386610,9,"Alternative, Music, Pop, Rock, World",Mecano
"ARTIST_SHUFFLE_RADIO_STATION",20250707,2113000,N/A,1751896570745,8,"Music, Pop",Mecano
"ARTIST_SHUFFLE_RADIO_STATION",20250708,6135000,N/A,1751994381550,17,"Classical, Classical Era, Music, Opera, Orchestral, Pop","Berliner Philharmoniker, Carlo Maria Giulini, Carlos Unger, Cecilia Bartoli, Daniel Barenboim, David Singer, Joan Rodgers, Kurt Streit, London Philharmonic Orchestra, Mecano, Michele Pertusi, Orpheus Chamber Orchestra, Randall Wolfgang, Stephen Taylor, Steven Dibner, Uwe Heilmann, Vladimir Horowitz, Waltraud Meier, William Purvis, l'Orchestra della Scala di Milano"
"ARTIST_SHUFFLE_RADIO_STATION",20250727,1020000,N/A,1753634147755,5,"Arena Rock, Hard Rock, Heavy Metal, Music, Rock","Ozzy Osbourne"
"ARTIST_SHUFFLE_RADIO_STATION",20250801,242000,N/A,1754090043570,2,"Arena Rock, Hard Rock, Heavy Metal, Music, Rock","Marilyn Manson, Ozzy Osbourne"
QUERY_RADIO_STATION,20240818,305000,N/A,1724015275107,2,"Alternative, Music, New Wave, Pop, Pop/Rock, R&B/Soul, Rock","Level 42, The Go-Go's"
QUERY_RADIO_STATION,20240821,11911000,N/A,1724265593274,59,"Adult Alternative, Alternative, Ambient, Big Band, Celtic, Contemporary Celtic, Dance, Downtempo, Easy Listening, Electronic, Hip Hop/Rap, Indie Pop, Instrumental, Jazz, Lounge, Music, New Age, Pop, R&B/Soul, Rock, Singer/Songwriter, World, Worldbeat","Alex Baker, Alex Lustig, Amiina, Arjuna Oakes, Austin Ward, Barcelona, Bearcubs, Bibio, Bronze Whale, COLCO, Chiiild, Does it matter, Emmit Fenn, Enya, Fejká, Francis Skyes, GLDNHR, HRDY, Haiva Ru, Henry Green, Jades Goudreault, Koresma, LOSY, Lesfm, Malibu, Manatee Commune, Manila Killa, Mazde, Mree, Noonlight, Of The Trees, Oine, PLÜM, Panama, Peter Fenn, Pidovibes, Rubin Henkel, Rue du Soleil, SCayos, STÖY, Seerine, Serebii, Shallou, TWO LANES, Totally Enormous Extinct Dinosaurs, Washed Out, Weval, Yoste, Zachary David, clear eyes, edapollo, ford., slenderbodies, will hyde"
QUERY_RADIO_STATION,20250109,17113000,N/A,1736454963530,64,"Dance, Electronic, House, Music, Rock, Techno, Trance","Above & Beyond, Adara, Alex M.O.R.P.H., Alex Sonata & TheRio, Alexander Popov, Allen Watts, Aly & Fila, Andrew Bayer, Andrew Rayel, Andy Moor, Armin van Buuren, Ashley Wallbridge, Bedrock, Boom Jinx, Bryan Kearney, Capa, Capa (Official), Christina Novelli, Christopher Lawrence, Ciaran McAuley, Ciaran McAuley presents Elï, Cosmic Gate, Cramp, Crowd+Ctrl, DJ T.H., David Frank, David Gravell, Daxson, Denis Kenzo, Different Stage, Duderstadt, Eric Prydz, Farius, Fatum, Ferry Corsten, Gareth Emery, Gid Sedgwick, Giuseppe Ottaviani, Ilan Bluestone, Jason Ross, John 00 Fleming, John Grand, John O'Callaghan, Jordan Suckley, Josep, Karney, Kyau & Albert, LEONARD A, Lake Taro, Leu Leu Land, Maor Levi, Mark Sixma, Markus Schulz, Max Graham, Miss Rodriguez, Neev Kennedy, Nitrous Oxide, Paul Denton, Paul Oakenfold, Paul van Dyk, Rodrigo Deem, Roger Shah, Ronski Speed, Ruben de Ronde, Sarah de Warren, Sean Tyas, Siskin, Sun Decade, Super8 & Tab, Susana, Sveta B., TP, Talla 2XLC, Tiësto, Trancesetters, Ummet Ozcan, Vincent Corver, XiJaro & Pitch, grum, nilsix, Ørjan Nilsen"
QUERY_RADIO_STATION,20250117,854000,N/A,1737151067894,3,"Dance, Music, Trance","Kudus, Sied van Riel, Siskin, Ummet Ozcan"
QUERY_RADIO_STATION,20250118,6044000,N/A,1737242890682,25,"Dance, Electronic, House, Music, Trance","Above & Beyond, Alex Sonata & TheRio, Alexander Popov, Aly & Fila, Andrew Rayel, Armin van Buuren, Bryan Kearney, Cari, Craig Connelly, David Gravell, Denis Kenzo, Dennis Sheperd, Driftmoon, Evan Henzi, Farius, Fehrplay, Florida Forgotten, Gabriel & Dresden, Giuseppe Ottaviani, HALIENE, Jesabel, Johan Vilborg, Jonathan Mendelsohn, Markus Schulz, Morgin Madison, Omnia, Paul van Dyk, Plumb, Ruben de Ronde, Sebjak, Solarstone, SØNIN"
QUERY_RADIO_STATION,20250119,1443000,N/A,1737321154189,6,"Dance, Electronic, House, Music, Trance","Andrew Bayer, Christina Novelli, Dash Berlin, Ilan Bluestone, Jaytech, Maor Levi, Roxanne Emery, Susie Ledge, Ørjan Nilsen"
QUERY_RADIO_STATION,20250121,4545000,N/A,1737490828382,19,"Adult Alternative, Adult Contemporary, Alternative, Arena Rock, College Rock, Contemporary R&B, Dance, Electronic, Funk, Music, New Wave, Pop, Pop/Rock, R&B/Soul, Rock, Teen Pop","Bananarama, Duran Duran, Echo & The Bunnymen, Laura Branigan, Madonna, Men At Work, Mike + The Mechanics, Olivia Newton-John, Orchestral Manoeuvres In the Dark, Ready for the World, Rick Springfield, Samantha Fox, Scandal, Simple Minds, Tears for Fears, The Bangles, The Go-Go's, Tiffany, Wang Chung"
QUERY_RADIO_STATION,20250124,1619000,N/A,1737740610300,8,"Adult Alternative, Alternative, Britpop, Contemporary R&B, Dance, Disco, Motown, Music, New Wave, Pop, Pop/Rock, Punk, Quiet Storm, R&B/Soul, Rock, Soul","Blondie, Cyndi Lauper, DEVO, Diana Ross, Men Without Hats, Prince & The Revolution, Soft Cell, The Human League"
QUERY_RADIO_STATION,20250129,358000,N/A,1738187767650,2,"Dance, Electronic, Music, Trance","John 00 Fleming, Matt Fax"
QUERY_RADIO_STATION,20250203,61000,N/A,1738552834706,1,"Dance, Music, Trance",Farius
QUERY_RADIO_STATION,20250207,1432000,N/A,1738887690174,6,"Dance, Music, Trance","Andrew Rayel, Harry Diamond, Jilliana Danise, K-MRK, Marco V, Max Vangeli, Paul Denton, Sean Tyas, Talla 2XLC"
QUERY_RADIO_STATION,20250211,4256000,N/A,1739294227274,18,"Adult Alternative, Adult Contemporary, Alternative, Arena Rock, College Rock, Dance, Electronic, Hair Metal, Hard Rock, Heavy Metal, House, Music, New Wave, Pop, Pop/Rock, Rock, Teen Pop","Bananarama, Billy Idol, Bon Jovi, Dexys Midnight Runners, Eddie Money, Eurythmics, George Michael, John Cougar, Kenny Loggins, Kevin Rowland, Madonna, Stacey Q, Talking Heads, The B-52's, The J. Geils Band, Tiffany, Tommy Tutone, Wang Chung, Wham!"
QUERY_RADIO_STATION,20250225,197000,N/A,1740499445791,2,"Music, Pop","Los Elegantes, Taburete"
QUERY_RADIO_STATION,20250228,1153000,N/A,1740777274916,6,"Dance, Electronic, House, Music, Trance","Adara, Dash Berlin, Daxson, Dennis Sheperd, Jaytech, Morgin Madison, Nino Lucarelli, Roxanne Emery, XiJaro & Pitch"
